route_id,service_id,trip_id,trip_headsign,direction_id,block_id
41-256,JAN17B-JANDA17-Weekday-17,44820364-JAN17B-JANDA17-Weekday-17,"Walkley",1,5272349
106-256,JAN17B-JANDA17-Weekday-17,44820365-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5272505
101-256,JAN17B-JANDA17-Weekday-17,44820366-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272349
85-256,JAN17B-JANDA17-Weekday-17,44820367-JAN17B-JANDA17-Weekday-17,"Lees",0,5272349
85-256,JAN17B-JANDA17-Weekday-17,44820368-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5271591
118-256,JAN17B-JANDA17-Weekday-17,44820369-JAN17B-JANDA17-Weekday-17,"Hurdman",0,5271448
118-256,JAN17B-JANDA17-Weekday-17,44820370-JAN17B-JANDA17-Weekday-17,"Kanata",1,5271448
85-256,JAN17B-JANDA17-Weekday-17,44820371-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5271531
85-256,JAN17B-JANDA17-Weekday-17,44820372-JAN17B-JANDA17-Weekday-17,"Lees",0,5271531
85-256,JAN17B-JANDA17-Weekday-17,44820373-JAN17B-JANDA17-Weekday-17,"Lees",0,5271879
137-256,JAN17B-JANDA17-Weekday-17,44820374-JAN17B-JANDA17-Weekday-17,"Queenswood Hghts",0,5271706
131-256,JAN17B-JANDA17-Weekday-17,44820375-JAN17B-JANDA17-Weekday-17,"Convent Glen",0,5271706
134-256,JAN17B-JANDA17-Weekday-17,44820376-JAN17B-JANDA17-Weekday-17,"Renaud",0,5271926
134-256,JAN17B-JANDA17-Weekday-17,44820377-JAN17B-JANDA17-Weekday-17,"Place d'Orléans",1,5271926
134-256,JAN17B-JANDA17-Weekday-17,44820378-JAN17B-JANDA17-Weekday-17,"Renaud",0,5271706
134-256,JAN17B-JANDA17-Weekday-17,44820379-JAN17B-JANDA17-Weekday-17,"Place d'Orléans",1,5271706
131-256,JAN17B-JANDA17-Weekday-17,44820380-JAN17B-JANDA17-Weekday-17,"Convent Glen",0,5271706
33-256,JAN17B-JANDA17-Weekday-17,44820381-JAN17B-JANDA17-Weekday-17,"Portobello",1,5271706
106-256,JAN17B-JANDA17-Weekday-17,44820382-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271743
124-256,JAN17B-JANDA17-Weekday-17,44820383-JAN17B-JANDA17-Weekday-17,"Beacon Hill",0,5272774
106-256,JAN17B-JANDA17-Weekday-17,44820384-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5271743
7-256,JAN17B-JANDA17-Weekday-17,44820385-JAN17B-JANDA17-Weekday-17,"Carleton",0,5272118
7-256,JAN17B-JANDA17-Weekday-17,44820386-JAN17B-JANDA17-Weekday-17,"St-Laurent",1,5272118
101-256,JAN17B-JANDA17-Weekday-17,44820387-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272773
106-256,JAN17B-JANDA17-Weekday-17,44820388-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5272078
118-256,JAN17B-JANDA17-Weekday-17,44820389-JAN17B-JANDA17-Weekday-17,"Kanata",1,5271713
118-256,JAN17B-JANDA17-Weekday-17,44820390-JAN17B-JANDA17-Weekday-17,"Hurdman",0,5271713
106-256,JAN17B-JANDA17-Weekday-17,44820391-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272526
121-256,JAN17B-JANDA17-Weekday-17,44820392-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5271668
146-256,JAN17B-JANDA17-Weekday-17,44820393-JAN17B-JANDA17-Weekday-17,"South Keys",0,5272078
146-256,JAN17B-JANDA17-Weekday-17,44820394-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5272078
118-256,JAN17B-JANDA17-Weekday-17,44820395-JAN17B-JANDA17-Weekday-17,"Kanata",1,5272124
118-256,JAN17B-JANDA17-Weekday-17,44820396-JAN17B-JANDA17-Weekday-17,"Hurdman",0,5272124
104-256,JAN17B-JANDA17-Weekday-17,44820397-JAN17B-JANDA17-Weekday-17,"Place d'Orléans",0,5272124
106-256,JAN17B-JANDA17-Weekday-17,44820399-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272124
106-256,JAN17B-JANDA17-Weekday-17,44820400-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5272124
144-256,JAN17B-JANDA17-Weekday-17,44820401-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5271879
144-256,JAN17B-JANDA17-Weekday-17,44820402-JAN17B-JANDA17-Weekday-17,"South Keys",1,5271879
94-256,JAN17B-JANDA17-Weekday-17,44820403-JAN17B-JANDA17-Weekday-17,"Riverview",0,5271434
94-256,JAN17B-JANDA17-Weekday-17,44820404-JAN17B-JANDA17-Weekday-17,"Millennium",1,5271434
94-256,JAN17B-JANDA17-Weekday-17,44820405-JAN17B-JANDA17-Weekday-17,"Riverview",0,5271434
95-256,JAN17B-JANDA17-Weekday-17,44820406-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5271534
94-256,JAN17B-JANDA17-Weekday-17,44820407-JAN17B-JANDA17-Weekday-17,"Millennium",1,5271893
94-256,JAN17B-JANDA17-Weekday-17,44820408-JAN17B-JANDA17-Weekday-17,"Riverview",0,5271908
94-256,JAN17B-JANDA17-Weekday-17,44820409-JAN17B-JANDA17-Weekday-17,"Millennium",1,5271908
94-256,JAN17B-JANDA17-Weekday-17,44820411-JAN17B-JANDA17-Weekday-17,"Millennium",1,5271908
94-256,JAN17B-JANDA17-Weekday-17,44820412-JAN17B-JANDA17-Weekday-17,"Riverview",0,5272086
94-256,JAN17B-JANDA17-Weekday-17,44820413-JAN17B-JANDA17-Weekday-17,"Millennium",1,5272086
87-256,JAN17B-JANDA17-Weekday-17,44820414-JAN17B-JANDA17-Weekday-17,"South Keys",0,5271711
182-256,JAN17B-JANDA17-Weekday-17,44820415-JAN17B-JANDA17-Weekday-17,"Kanata",0,5272205
152-256,JAN17B-JANDA17-Weekday-17,44820416-JAN17B-JANDA17-Weekday-17,"Moodie",1,5271957
152-256,JAN17B-JANDA17-Weekday-17,44820417-JAN17B-JANDA17-Weekday-17,"Lincoln Fields",0,5271957
168-256,JAN17B-JANDA17-Weekday-17,44820418-JAN17B-JANDA17-Weekday-17,"Bridlewood",0,5271957
168-256,JAN17B-JANDA17-Weekday-17,44820419-JAN17B-JANDA17-Weekday-17,"Terry Fox",1,5271957
164-256,JAN17B-JANDA17-Weekday-17,44820420-JAN17B-JANDA17-Weekday-17,"Terry Fox",1,5271957
12-256,JAN17B-JANDA17-Weekday-17,44820421-JAN17B-JANDA17-Weekday-17,"Rideau",1,5272393
114-256,JAN17B-JANDA17-Weekday-17,44820422-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272272
96-256,JAN17B-JANDA17-Weekday-17,44820423-JAN17B-JANDA17-Weekday-17,"Terry Fox",1,5271864
12-256,JAN17B-JANDA17-Weekday-17,44820424-JAN17B-JANDA17-Weekday-17,"Blair",0,5271534
12-256,JAN17B-JANDA17-Weekday-17,44820425-JAN17B-JANDA17-Weekday-17,"Blair",0,5271534
12-256,JAN17B-JANDA17-Weekday-17,44820426-JAN17B-JANDA17-Weekday-17,"Blair",0,5271606
12-256,JAN17B-JANDA17-Weekday-17,44820427-JAN17B-JANDA17-Weekday-17,"Rideau",1,5271606
12-256,JAN17B-JANDA17-Weekday-17,44820428-JAN17B-JANDA17-Weekday-17,"Blair",0,5271606
12-256,JAN17B-JANDA17-Weekday-17,44820429-JAN17B-JANDA17-Weekday-17,"Rideau",1,5271606
12-256,JAN17B-JANDA17-Weekday-17,44820430-JAN17B-JANDA17-Weekday-17,"Blair",0,5271606
96-256,JAN17B-JANDA17-Weekday-17,44820431-JAN17B-JANDA17-Weekday-17,"Terry Fox",1,5271959
96-256,JAN17B-JANDA17-Weekday-17,44820432-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271959
104-256,JAN17B-JANDA17-Weekday-17,44820433-JAN17B-JANDA17-Weekday-17,"Carleton",1,5271918
12-256,JAN17B-JANDA17-Weekday-17,44820434-JAN17B-JANDA17-Weekday-17,"Rideau",1,5271534
104-256,JAN17B-JANDA17-Weekday-17,44820435-JAN17B-JANDA17-Weekday-17,"Carleton",1,5272158
118-256,JAN17B-JANDA17-Weekday-17,44820436-JAN17B-JANDA17-Weekday-17,"Kanata",1,5272158
118-256,JAN17B-JANDA17-Weekday-17,44820437-JAN17B-JANDA17-Weekday-17,"Hurdman",0,5272158
106-256,JAN17B-JANDA17-Weekday-17,44820438-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272726
106-256,JAN17B-JANDA17-Weekday-17,44820439-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5272799
106-256,JAN17B-JANDA17-Weekday-17,44820440-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272799
101-256,JAN17B-JANDA17-Weekday-17,44820441-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5271988
101-256,JAN17B-JANDA17-Weekday-17,44820442-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271988
101-256,JAN17B-JANDA17-Weekday-17,44820443-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5271988
85-256,JAN17B-JANDA17-Weekday-17,44820444-JAN17B-JANDA17-Weekday-17,"Lees",0,5272013
85-256,JAN17B-JANDA17-Weekday-17,44820445-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5271478
85-256,JAN17B-JANDA17-Weekday-17,44820446-JAN17B-JANDA17-Weekday-17,"Lees",0,5271478
106-256,JAN17B-JANDA17-Weekday-17,44820447-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5271492
106-256,JAN17B-JANDA17-Weekday-17,44820448-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271492
2-256,JAN17B-JANDA17-Weekday-17,44820449-JAN17B-JANDA17-Weekday-17,"Downtown / Ctre-ville",0,5271918
2-256,JAN17B-JANDA17-Weekday-17,44820450-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5271918
2-256,JAN17B-JANDA17-Weekday-17,44820451-JAN17B-JANDA17-Weekday-17,"Downtown / Ctre-ville",0,5271918
85-256,JAN17B-JANDA17-Weekday-17,44820452-JAN17B-JANDA17-Weekday-17,"Lees",0,5272654
85-256,JAN17B-JANDA17-Weekday-17,44820453-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272654
85-256,JAN17B-JANDA17-Weekday-17,44820454-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272654
186-256,JAN17B-JANDA17-Weekday-17,44820455-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5271720
177-256,JAN17B-JANDA17-Weekday-17,44820456-JAN17B-JANDA17-Weekday-17,"Cambrian",1,5271720
177-256,JAN17B-JANDA17-Weekday-17,44820457-JAN17B-JANDA17-Weekday-17,"Cambrian",1,5272121
172-256,JAN17B-JANDA17-Weekday-17,44820458-JAN17B-JANDA17-Weekday-17,"Lincoln Fields",0,5272706
111-256,JAN17B-JANDA17-Weekday-17,44820459-JAN17B-JANDA17-Weekday-17,"Billings Bridge",0,5271743
4-256,JAN17B-JANDA17-Weekday-17,44820460-JAN17B-JANDA17-Weekday-17,"Rideau",1,5272761
4-256,JAN17B-JANDA17-Weekday-17,44820461-JAN17B-JANDA17-Weekday-17,"Carleton",0,5272761
4-256,JAN17B-JANDA17-Weekday-17,44820462-JAN17B-JANDA17-Weekday-17,"Rideau",1,5272761
85-256,JAN17B-JANDA17-Weekday-17,44820463-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272705
85-256,JAN17B-JANDA17-Weekday-17,44820464-JAN17B-JANDA17-Weekday-17,"Lees",0,5272705
85-256,JAN17B-JANDA17-Weekday-17,44820465-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272705
224-256,JAN17B-JANDA17-Weekday-17,44820466-JAN17B-JANDA17-Weekday-17,"Albert Bay",0,5272645
9-256,JAN17B-JANDA17-Weekday-17,44820467-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5271886
9-256,JAN17B-JANDA17-Weekday-17,44820468-JAN17B-JANDA17-Weekday-17,"Rideau",0,5271784
9-256,JAN17B-JANDA17-Weekday-17,44820469-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5271784
106-256,JAN17B-JANDA17-Weekday-17,44820470-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5271620
106-256,JAN17B-JANDA17-Weekday-17,44820471-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271620
106-256,JAN17B-JANDA17-Weekday-17,44820472-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5271620
104-256,JAN17B-JANDA17-Weekday-17,44820473-JAN17B-JANDA17-Weekday-17,"Carleton",1,5271942
104-256,JAN17B-JANDA17-Weekday-17,44820474-JAN17B-JANDA17-Weekday-17,"Place d'Orléans",0,5271942
104-256,JAN17B-JANDA17-Weekday-17,44820475-JAN17B-JANDA17-Weekday-17,"Carleton",1,5271942
104-256,JAN17B-JANDA17-Weekday-17,44820476-JAN17B-JANDA17-Weekday-17,"Place d'Orléans",0,5271942
12-256,JAN17B-JANDA17-Weekday-17,44820477-JAN17B-JANDA17-Weekday-17,"Rideau",1,5272704
221-256,JAN17B-JANDA17-Weekday-17,44820478-JAN17B-JANDA17-Weekday-17,"Cumberland",1,5272704
124-256,JAN17B-JANDA17-Weekday-17,44820479-JAN17B-JANDA17-Weekday-17,"Beacon Hill",0,5272084
124-256,JAN17B-JANDA17-Weekday-17,44820480-JAN17B-JANDA17-Weekday-17,"St-Laurent",1,5272084
124-256,JAN17B-JANDA17-Weekday-17,44820481-JAN17B-JANDA17-Weekday-17,"Beacon Hill",0,5272084
124-256,JAN17B-JANDA17-Weekday-17,44820482-JAN17B-JANDA17-Weekday-17,"St-Laurent",1,5272084
126-256,JAN17B-JANDA17-Weekday-17,44820483-JAN17B-JANDA17-Weekday-17,"Pineview",0,5271747
126-256,JAN17B-JANDA17-Weekday-17,44820484-JAN17B-JANDA17-Weekday-17,"Blair",1,5271747
106-256,JAN17B-JANDA17-Weekday-17,44820485-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271620
106-256,JAN17B-JANDA17-Weekday-17,44820486-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5271993
104-256,JAN17B-JANDA17-Weekday-17,44820487-JAN17B-JANDA17-Weekday-17,"Carleton",1,5271447
85-256,JAN17B-JANDA17-Weekday-17,44820488-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5271593
85-256,JAN17B-JANDA17-Weekday-17,44820489-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5271593
85-256,JAN17B-JANDA17-Weekday-17,44820490-JAN17B-JANDA17-Weekday-17,"Lees",0,5272656
106-256,JAN17B-JANDA17-Weekday-17,44820491-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271993
118-256,JAN17B-JANDA17-Weekday-17,44820492-JAN17B-JANDA17-Weekday-17,"Kanata",1,5271864
118-256,JAN17B-JANDA17-Weekday-17,44820493-JAN17B-JANDA17-Weekday-17,"Hurdman",0,5271864
106-256,JAN17B-JANDA17-Weekday-17,44820494-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271611
106-256,JAN17B-JANDA17-Weekday-17,44820495-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5271611
106-256,JAN17B-JANDA17-Weekday-17,44820496-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271611
118-256,JAN17B-JANDA17-Weekday-17,44820497-JAN17B-JANDA17-Weekday-17,"Kanata",1,5271597
118-256,JAN17B-JANDA17-Weekday-17,44820498-JAN17B-JANDA17-Weekday-17,"Hurdman",0,5271597
99-256,JAN17B-JANDA17-Weekday-17,44820499-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5271998
12-256,JAN17B-JANDA17-Weekday-17,44820500-JAN17B-JANDA17-Weekday-17,"Blair",0,5272528
106-256,JAN17B-JANDA17-Weekday-17,44820501-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5271611
101-256,JAN17B-JANDA17-Weekday-17,44820502-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272657
101-256,JAN17B-JANDA17-Weekday-17,44820503-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272657
18-256,JAN17B-JANDA17-Weekday-17,44820504-JAN17B-JANDA17-Weekday-17,"Rideau",1,5271973
1-256,JAN17B-JANDA17-Weekday-17,44820505-JAN17B-JANDA17-Weekday-17,"South Keys",0,5272514
121-256,JAN17B-JANDA17-Weekday-17,44820506-JAN17B-JANDA17-Weekday-17,"Blair",0,5272106
290-256,JAN17B-JANDA17-Weekday-17,44820507-JAN17B-JANDA17-Weekday-17,"McCarthy",0,5272010
106-256,JAN17B-JANDA17-Weekday-17,44820508-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272591
101-256,JAN17B-JANDA17-Weekday-17,44820509-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5271722
106-256,JAN17B-JANDA17-Weekday-17,44820510-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271611
92-256,JAN17B-JANDA17-Weekday-17,44820511-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271964
106-256,JAN17B-JANDA17-Weekday-17,44820512-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5272107
106-256,JAN17B-JANDA17-Weekday-17,44820513-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272107
106-256,JAN17B-JANDA17-Weekday-17,44820514-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5272107
106-256,JAN17B-JANDA17-Weekday-17,44820515-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272107
106-256,JAN17B-JANDA17-Weekday-17,44820516-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272682
101-256,JAN17B-JANDA17-Weekday-17,44820517-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272712
661-256,JAN17B-JANDA17-Weekday-17,44820518-JAN17B-JANDA17-Weekday-17,"Terry Fox",1,5271900
237-256,JAN17B-JANDA17-Weekday-17,44820519-JAN17B-JANDA17-Weekday-17,"Jeanne d'Arc",1,5272380
106-256,JAN17B-JANDA17-Weekday-17,44820520-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5272682
96-256,JAN17B-JANDA17-Weekday-17,44820521-JAN17B-JANDA17-Weekday-17,"Terry Fox",1,5271678
92-256,JAN17B-JANDA17-Weekday-17,44820522-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271796
118-256,JAN17B-JANDA17-Weekday-17,44820523-JAN17B-JANDA17-Weekday-17,"Kanata",1,5271814
96-256,JAN17B-JANDA17-Weekday-17,44820524-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271814
118-256,JAN17B-JANDA17-Weekday-17,44820525-JAN17B-JANDA17-Weekday-17,"Hurdman",0,5271586
118-256,JAN17B-JANDA17-Weekday-17,44820526-JAN17B-JANDA17-Weekday-17,"Kanata",1,5271586
118-256,JAN17B-JANDA17-Weekday-17,44820527-JAN17B-JANDA17-Weekday-17,"Kanata",1,5271586
92-256,JAN17B-JANDA17-Weekday-17,44820528-JAN17B-JANDA17-Weekday-17,"Stittsville",1,5271808
96-256,JAN17B-JANDA17-Weekday-17,44820529-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271808
118-256,JAN17B-JANDA17-Weekday-17,44820530-JAN17B-JANDA17-Weekday-17,"Kanata",1,5272158
118-256,JAN17B-JANDA17-Weekday-17,44820531-JAN17B-JANDA17-Weekday-17,"Hurdman",0,5272158
118-256,JAN17B-JANDA17-Weekday-17,44820532-JAN17B-JANDA17-Weekday-17,"Kanata",1,5272158
85-256,JAN17B-JANDA17-Weekday-17,44820533-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5271645
12-256,JAN17B-JANDA17-Weekday-17,44820534-JAN17B-JANDA17-Weekday-17,"Blair",0,5272311
96-256,JAN17B-JANDA17-Weekday-17,44820535-JAN17B-JANDA17-Weekday-17,"Terry Fox",1,5272006
85-256,JAN17B-JANDA17-Weekday-17,44820536-JAN17B-JANDA17-Weekday-17,"Lees",0,5271980
118-256,JAN17B-JANDA17-Weekday-17,44820537-JAN17B-JANDA17-Weekday-17,"Hurdman",0,5272158
124-256,JAN17B-JANDA17-Weekday-17,44820538-JAN17B-JANDA17-Weekday-17,"St-Laurent",1,5272326
101-256,JAN17B-JANDA17-Weekday-17,44820539-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272590
85-256,JAN17B-JANDA17-Weekday-17,44820540-JAN17B-JANDA17-Weekday-17,"Lees",0,5271919
94-256,JAN17B-JANDA17-Weekday-17,44820541-JAN17B-JANDA17-Weekday-17,"Riverview",0,5272448
95-256,JAN17B-JANDA17-Weekday-17,44820542-JAN17B-JANDA17-Weekday-17,"Orléans",0,5271694
95-256,JAN17B-JANDA17-Weekday-17,44820543-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5271694
95-256,JAN17B-JANDA17-Weekday-17,44820544-JAN17B-JANDA17-Weekday-17,"Orléans",0,5271694
95-256,JAN17B-JANDA17-Weekday-17,44820545-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5271694
95-256,JAN17B-JANDA17-Weekday-17,44820546-JAN17B-JANDA17-Weekday-17,"Orléans",0,5271694
95-256,JAN17B-JANDA17-Weekday-17,44820547-JAN17B-JANDA17-Weekday-17,"Barrhaven Centre",1,5271694
118-256,JAN17B-JANDA17-Weekday-17,44820548-JAN17B-JANDA17-Weekday-17,"Hurdman",0,5271497
92-256,JAN17B-JANDA17-Weekday-17,44820549-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271497
118-256,JAN17B-JANDA17-Weekday-17,44820550-JAN17B-JANDA17-Weekday-17,"Kanata",1,5271497
12-256,JAN17B-JANDA17-Weekday-17,44820551-JAN17B-JANDA17-Weekday-17,"Rideau",1,5271481
12-256,JAN17B-JANDA17-Weekday-17,44820552-JAN17B-JANDA17-Weekday-17,"Blair",0,5271481
12-256,JAN17B-JANDA17-Weekday-17,44820553-JAN17B-JANDA17-Weekday-17,"Rideau",1,5271481
12-256,JAN17B-JANDA17-Weekday-17,44820554-JAN17B-JANDA17-Weekday-17,"Blair",0,5271481
12-256,JAN17B-JANDA17-Weekday-17,44820555-JAN17B-JANDA17-Weekday-17,"Rideau",1,5271481
12-256,JAN17B-JANDA17-Weekday-17,44820556-JAN17B-JANDA17-Weekday-17,"Blair",0,5271481
12-256,JAN17B-JANDA17-Weekday-17,44820557-JAN17B-JANDA17-Weekday-17,"Blair",0,5271481
12-256,JAN17B-JANDA17-Weekday-17,44820558-JAN17B-JANDA17-Weekday-17,"Rideau",1,5271481
96-256,JAN17B-JANDA17-Weekday-17,44820559-JAN17B-JANDA17-Weekday-17,"Terry Fox",1,5271481
12-256,JAN17B-JANDA17-Weekday-17,44820560-JAN17B-JANDA17-Weekday-17,"Rideau",1,5271481
118-256,JAN17B-JANDA17-Weekday-17,44820561-JAN17B-JANDA17-Weekday-17,"Kanata",1,5272015
252-256,JAN17B-JANDA17-Weekday-17,44820562-JAN17B-JANDA17-Weekday-17,"Mackenzie King",0,5272576
221-256,JAN17B-JANDA17-Weekday-17,44820563-JAN17B-JANDA17-Weekday-17,"Albert Bay",0,5272593
106-256,JAN17B-JANDA17-Weekday-17,44820564-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272004
101-256,JAN17B-JANDA17-Weekday-17,44820565-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272004
85-256,JAN17B-JANDA17-Weekday-17,44820566-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272809
124-256,JAN17B-JANDA17-Weekday-17,44820567-JAN17B-JANDA17-Weekday-17,"Beacon Hill",0,5272066
124-256,JAN17B-JANDA17-Weekday-17,44820568-JAN17B-JANDA17-Weekday-17,"St-Laurent",1,5272066
126-256,JAN17B-JANDA17-Weekday-17,44820569-JAN17B-JANDA17-Weekday-17,"Pineview",0,5271747
126-256,JAN17B-JANDA17-Weekday-17,44820570-JAN17B-JANDA17-Weekday-17,"Blair",1,5271747
128-256,JAN17B-JANDA17-Weekday-17,44820571-JAN17B-JANDA17-Weekday-17,"Blackburn Hamlet",0,5271747
128-256,JAN17B-JANDA17-Weekday-17,44820572-JAN17B-JANDA17-Weekday-17,"Blair",1,5271747
85-256,JAN17B-JANDA17-Weekday-17,44820573-JAN17B-JANDA17-Weekday-17,"Lees",0,5272004
644-256,JAN17B-JANDA17-Weekday-17,44820574-JAN17B-JANDA17-Weekday-17,"Greenboro",1,5271666
144-256,JAN17B-JANDA17-Weekday-17,44820575-JAN17B-JANDA17-Weekday-17,"Leitrim",0,5271666
114-256,JAN17B-JANDA17-Weekday-17,44820576-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271666
106-256,JAN17B-JANDA17-Weekday-17,44820577-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5272111
118-256,JAN17B-JANDA17-Weekday-17,44820578-JAN17B-JANDA17-Weekday-17,"Hurdman",0,5272111
106-256,JAN17B-JANDA17-Weekday-17,44820579-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272702
101-256,JAN17B-JANDA17-Weekday-17,44820580-JAN17B-JANDA17-Weekday-17,"Bayshore",1,5272702
118-256,JAN17B-JANDA17-Weekday-17,44820581-JAN17B-JANDA17-Weekday-17,"Kanata",1,5272111
85-256,JAN17B-JANDA17-Weekday-17,44820582-JAN17B-JANDA17-Weekday-17,"Lees",0,5271780
106-256,JAN17B-JANDA17-Weekday-17,44820583-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5272109
118-256,JAN17B-JANDA17-Weekday-17,44820584-JAN17B-JANDA17-Weekday-17,"Kanata",1,5271977
118-256,JAN17B-JANDA17-Weekday-17,44820585-JAN17B-JANDA17-Weekday-17,"Hurdman",0,5271977
106-256,JAN17B-JANDA17-Weekday-17,44820586-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5271492
12-256,JAN17B-JANDA17-Weekday-17,44820587-JAN17B-JANDA17-Weekday-17,"Rideau",1,5271899
85-256,JAN17B-JANDA17-Weekday-17,44820588-JAN17B-JANDA17-Weekday-17,"Lees",0,5271531
104-256,JAN17B-JANDA17-Weekday-17,44820589-JAN17B-JANDA17-Weekday-17,"Place d'Orléans",0,5271743
118-256,JAN17B-JANDA17-Weekday-17,44820590-JAN17B-JANDA17-Weekday-17,"Kanata",1,5272681
92-256,JAN17B-JANDA17-Weekday-17,44820591-JAN17B-JANDA17-Weekday-17,"St-Laurent",0,5272681
106-256,JAN17B-JANDA17-Weekday-17,44820592-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5271743
124-256,JAN17B-JANDA17-Weekday-17,44820593-JAN17B-JANDA17-Weekday-17,"St-Laurent",1,5271805
85-256,JAN17B-JANDA17-Weekday-17,44820594-JAN17B-JANDA17-Weekday-17,"Lees",0,5272100
273-256,JAN17B-JANDA17-Weekday-17,44820595-JAN17B-JANDA17-Weekday-17,"Barrhaven",1,5272681
116-256,JAN17B-JANDA17-Weekday-17,44820596-JAN17B-JANDA17-Weekday-17,"Greenboro",0,5272681
129-256,JAN17B-JANDA17-Weekday-17,44820597-JAN17B-JANDA17-Weekday-17,"Carson's",0,5272124
129-256,JAN17B-JANDA17-Weekday-17,44820598-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5272124
129-256,JAN17B-JANDA17-Weekday-17,44820599-JAN17B-JANDA17-Weekday-17,"Carson's",0,5272697
129-256,JAN17B-JANDA17-Weekday-17,44820600-JAN17B-JANDA17-Weekday-17,"Hurdman",1,5272697
12-256,JAN17B-JANDA17-Weekday-17,44820601-JAN17B-JANDA17-Weekday-17,"Rideau",1,5272049
